Bandit,Reward,Algorithm
3,5.1154401388360355,Epsilon Greedy
3,4.603378631702082,Epsilon Greedy
3,4.765858358870293,Epsilon Greedy
3,4.712287600694818,Epsilon Greedy
3,1.0834337468834612,Epsilon Greedy
3,4.5718919653812815,Epsilon Greedy
3,4.917160830922212,Epsilon Greedy
3,4.7586928714345005,Epsilon Greedy
3,4.813582924850963,Epsilon Greedy
3,2.9219035469381573,Epsilon Greedy
3,4.282157683264139,Epsilon Greedy
3,2.9857060989536093,Epsilon Greedy
3,4.219726621422004,Epsilon Greedy
3,3.9765058138499447,Epsilon Greedy
3,3.8614808399942273,Epsilon Greedy
3,3.6913036308176497,Epsilon Greedy
3,5.120814345157194,Epsilon Greedy
3,5.490294591136012,Epsilon Greedy
3,4.596162866516047,Epsilon Greedy
3,4.798938529685962,Epsilon Greedy
3,4.099232835747507,Epsilon Greedy
3,3.398060830326206,Epsilon Greedy
3,2.9843061260080743,Epsilon Greedy
3,3.485854124124593,Epsilon Greedy
3,4.269918449597982,Epsilon Greedy
3,2.5668379989862053,Epsilon Greedy
3,2.897645069533697,Epsilon Greedy
3,4.2181009737744395,Epsilon Greedy
3,3.4332868697787777,Epsilon Greedy
3,4.042572332789882,Epsilon Greedy
3,3.7724084033480625,Epsilon Greedy
3,4.116603946849708,Epsilon Greedy
3,2.581794641321763,Epsilon Greedy
3,5.326968645375655,Epsilon Greedy
3,4.0286895633563145,Epsilon Greedy
3,5.228648153563126,Epsilon Greedy
3,5.680767404825081,Epsilon Greedy
3,4.566273412719734,Epsilon Greedy
3,4.993131378896272,Epsilon Greedy
3,5.36507670064397,Epsilon Greedy
3,3.0520606165800865,Epsilon Greedy
3,5.119461485244283,Epsilon Greedy
3,4.126672439322331,Epsilon Greedy
3,4.82961205082826,Epsilon Greedy
3,6.223044317783742,Epsilon Greedy
3,2.900113210422165,Epsilon Greedy
3,3.0233087123242885,Epsilon Greedy
3,1.8877063629525637,Epsilon Greedy
3,6.4150772996234835,Epsilon Greedy
3,5.173148241470629,Epsilon Greedy
3,2.6563725211350313,Epsilon Greedy
3,3.4666687064721753,Epsilon Greedy
3,3.4845193432800103,Epsilon Greedy
3,3.1709443773315225,Epsilon Greedy
3,3.7011599028018733,Epsilon Greedy
3,4.240872002812445,Epsilon Greedy
3,4.485405261558059,Epsilon Greedy
3,2.790530766759665,Epsilon Greedy
3,3.8247511973611013,Epsilon Greedy
3,4.992188546814322,Epsilon Greedy
3,2.761720432572123,Epsilon Greedy
3,4.51537281123325,Epsilon Greedy
3,2.959096558760592,Epsilon Greedy
3,4.384075720259695,Epsilon Greedy
3,2.8736578761997302,Epsilon Greedy
3,3.992152227079341,Epsilon Greedy
3,3.490025794874515,Epsilon Greedy
3,4.419306420761845,Epsilon Greedy
3,4.393878738636755,Epsilon Greedy
3,4.3414988783034065,Epsilon Greedy
3,4.044116105204997,Epsilon Greedy
3,2.4544642971620965,Epsilon Greedy
3,3.3680255380011133,Epsilon Greedy
3,4.816522848961315,Epsilon Greedy
3,3.4491822782619552,Epsilon Greedy
3,3.2301717978906543,Epsilon Greedy
3,3.3208569187703136,Epsilon Greedy
3,5.1013486185216195,Epsilon Greedy
3,2.7532835619506275,Epsilon Greedy
3,4.259698382668573,Epsilon Greedy
3,4.10633829727839,Epsilon Greedy
3,5.178141710229213,Epsilon Greedy
3,4.651291402160453,Epsilon Greedy
3,3.629127161200464,Epsilon Greedy
3,2.881997593846296,Epsilon Greedy
3,3.8529318366116843,Epsilon Greedy
3,5.006118695772951,Epsilon Greedy
3,4.204190818783267,Epsilon Greedy
3,5.701918514461214,Epsilon Greedy
3,2.8539175134672474,Epsilon Greedy
3,3.9717551788220216,Epsilon Greedy
3,5.904522080062263,Epsilon Greedy
3,3.3957382325267575,Epsilon Greedy
3,4.011477343539161,Epsilon Greedy
3,2.977635124845402,Epsilon Greedy
3,3.338566085104803,Epsilon Greedy
3,5.226243916155985,Epsilon Greedy
3,3.878846517247415,Epsilon Greedy
3,5.177602735706355,Epsilon Greedy
3,5.793439632120759,Epsilon Greedy
3,4.396831860651568,Epsilon Greedy
3,4.440461060148973,Epsilon Greedy
3,5.086998535499195,Epsilon Greedy
3,3.8652231799039143,Epsilon Greedy
3,3.4996137183175193,Epsilon Greedy
3,4.4344721378979655,Epsilon Greedy
3,5.132422220327104,Epsilon Greedy
3,5.310251657783578,Epsilon Greedy
3,3.587864436057461,Epsilon Greedy
3,2.6312696200917394,Epsilon Greedy
3,2.4056512956809266,Epsilon Greedy
3,2.5384186285522903,Epsilon Greedy
3,3.732006880315504,Epsilon Greedy
3,3.9852622665629536,Epsilon Greedy
3,3.4619914046460543,Epsilon Greedy
3,5.802184874418051,Epsilon Greedy
3,3.8349903190925856,Epsilon Greedy
3,3.8060408628828464,Epsilon Greedy
3,2.286078135485016,Epsilon Greedy
3,5.161943176361748,Epsilon Greedy
3,2.5309843704200867,Epsilon Greedy
3,4.057387570074866,Epsilon Greedy
3,5.192064203975317,Epsilon Greedy
3,4.369965874893811,Epsilon Greedy
3,5.859842719669611,Epsilon Greedy
3,3.8157676115393286,Epsilon Greedy
3,4.94803372081994,Epsilon Greedy
3,1.9337155935707937,Epsilon Greedy
3,4.20674623552664,Epsilon Greedy
3,3.444367617745512,Epsilon Greedy
3,4.133151714525968,Epsilon Greedy
3,5.613777412537142,Epsilon Greedy
3,4.80546646358692,Epsilon Greedy
3,4.815977070919077,Epsilon Greedy
3,4.127238227582406,Epsilon Greedy
3,3.506362859614004,Epsilon Greedy
3,1.894304604004073,Epsilon Greedy
3,3.14703727730055,Epsilon Greedy
3,4.101615224593761,Epsilon Greedy
3,2.545229878614986,Epsilon Greedy
3,2.50502669013534,Epsilon Greedy
3,6.3615211766593305,Epsilon Greedy
3,3.723194097822273,Epsilon Greedy
3,4.471234626875713,Epsilon Greedy
3,3.7589085661431327,Epsilon Greedy
3,4.8836659199519525,Epsilon Greedy
3,5.748812137188906,Epsilon Greedy
3,3.7022583140508516,Epsilon Greedy
3,4.489909837398788,Epsilon Greedy
3,5.54767447842638,Epsilon Greedy
3,4.705326043862336,Epsilon Greedy
3,4.291230559641636,Epsilon Greedy
3,4.074562614661479,Epsilon Greedy
3,3.891633221367825,Epsilon Greedy
3,3.1036280845903206,Epsilon Greedy
3,4.0614703795534215,Epsilon Greedy
3,4.206379234275707,Epsilon Greedy
3,4.043578171498842,Epsilon Greedy
3,4.6752225957350095,Epsilon Greedy
3,4.516545073070061,Epsilon Greedy
3,2.604830863135847,Epsilon Greedy
3,3.943307653927369,Epsilon Greedy
3,2.7510110719578305,Epsilon Greedy
3,4.9179062888256615,Epsilon Greedy
3,3.2994726787605204,Epsilon Greedy
3,3.1454741682699328,Epsilon Greedy
3,2.793831818421887,Epsilon Greedy
3,3.943471130287701,Epsilon Greedy
3,5.33741358739857,Epsilon Greedy
3,4.027415602846845,Epsilon Greedy
3,2.8402326411902425,Epsilon Greedy
3,2.6731203057161674,Epsilon Greedy
3,5.220934512478777,Epsilon Greedy
3,3.4922911467988045,Epsilon Greedy
3,3.094642398999148,Epsilon Greedy
3,3.601400757413376,Epsilon Greedy
3,5.42247717902523,Epsilon Greedy
3,3.6430080076598723,Epsilon Greedy
3,2.6403272936622715,Epsilon Greedy
3,3.8053018433838246,Epsilon Greedy
3,6.8849904174522765,Epsilon Greedy
3,3.581023175960993,Epsilon Greedy
3,3.738433351690042,Epsilon Greedy
3,1.069126613341279,Epsilon Greedy
3,3.383876303192509,Epsilon Greedy
3,2.547620840205503,Epsilon Greedy
3,5.754659461091077,Epsilon Greedy
3,4.720716788103501,Epsilon Greedy
3,4.288063564559292,Epsilon Greedy
3,5.057430947482664,Epsilon Greedy
3,2.6238564235752926,Epsilon Greedy
3,2.500512555840886,Epsilon Greedy
3,4.77885418620885,Epsilon Greedy
3,4.440487165933816,Epsilon Greedy
3,4.922413227029299,Epsilon Greedy
3,5.399159590773909,Epsilon Greedy
3,4.078853444504549,Epsilon Greedy
3,4.483593318252511,Epsilon Greedy
3,4.0711639208355255,Epsilon Greedy
3,4.188863774861608,Epsilon Greedy
3,3.424080851942493,Epsilon Greedy
3,4.3539347539454845,Epsilon Greedy
3,3.4676956292060153,Epsilon Greedy
3,3.7410339110305055,Epsilon Greedy
3,2.829527104443629,Epsilon Greedy
3,4.635658888596654,Epsilon Greedy
3,3.341180808625313,Epsilon Greedy
3,4.2341135386188515,Epsilon Greedy
3,2.4675290926387277,Epsilon Greedy
3,5.427158833228689,Epsilon Greedy
3,6.413208788731687,Epsilon Greedy
3,2.7736099602109308,Epsilon Greedy
3,4.338655007913083,Epsilon Greedy
3,4.27824289195412,Epsilon Greedy
3,5.11368598787384,Epsilon Greedy
3,3.5615036051805173,Epsilon Greedy
3,2.734028597672525,Epsilon Greedy
3,2.892448939099709,Epsilon Greedy
3,4.072041243930799,Epsilon Greedy
3,2.875996133721838,Epsilon Greedy
3,4.9843514787437915,Epsilon Greedy
3,2.5141753533386404,Epsilon Greedy
3,4.967081861736467,Epsilon Greedy
3,3.6726477733963914,Epsilon Greedy
3,5.647553895586929,Epsilon Greedy
3,4.413475453627306,Epsilon Greedy
3,5.165389326490763,Epsilon Greedy
3,3.3034778407434864,Epsilon Greedy
3,4.631236669960377,Epsilon Greedy
3,4.107622898100199,Epsilon Greedy
3,2.160833330861128,Epsilon Greedy
3,4.024890847318401,Epsilon Greedy
3,5.443238502106318,Epsilon Greedy
3,5.233907667786436,Epsilon Greedy
3,3.248199581113509,Epsilon Greedy
3,4.045832977277489,Epsilon Greedy
3,7.269969182959196,Epsilon Greedy
3,3.0689273132746018,Epsilon Greedy
3,4.511229997173342,Epsilon Greedy
3,3.7835151817805803,Epsilon Greedy
3,4.789443506691533,Epsilon Greedy
3,4.846899692581401,Epsilon Greedy
3,4.508393003366661,Epsilon Greedy
3,4.591763930419697,Epsilon Greedy
3,3.9345146415513454,Epsilon Greedy
3,3.119970242141908,Epsilon Greedy
3,4.241540325781662,Epsilon Greedy
3,3.4258967312933533,Epsilon Greedy
3,5.512731405479183,Epsilon Greedy
3,4.386853103567292,Epsilon Greedy
3,4.223796469086805,Epsilon Greedy
3,4.710356664761491,Epsilon Greedy
3,2.929034324673284,Epsilon Greedy
3,3.7512362608905554,Epsilon Greedy
3,3.6144072094783466,Epsilon Greedy
3,4.767837244802682,Epsilon Greedy
3,2.9251985557904154,Epsilon Greedy
3,4.47911233267624,Epsilon Greedy
3,5.156565195190646,Epsilon Greedy
3,4.264166556651877,Epsilon Greedy
3,5.666161050617962,Epsilon Greedy
3,4.049364028294589,Epsilon Greedy
3,2.780576566356565,Epsilon Greedy
3,4.662023893755888,Epsilon Greedy
3,4.154817061505407,Epsilon Greedy
3,3.9030941988558574,Epsilon Greedy
3,3.7141301487458755,Epsilon Greedy
3,2.229985705625297,Epsilon Greedy
3,2.6698494535568225,Epsilon Greedy
3,4.065122255831032,Epsilon Greedy
3,5.2556045191056775,Epsilon Greedy
3,3.101707994652113,Epsilon Greedy
3,3.0427434337807915,Epsilon Greedy
3,3.684056494968649,Epsilon Greedy
3,5.223640806124407,Epsilon Greedy
3,5.696915918043704,Epsilon Greedy
3,4.169408152763751,Epsilon Greedy
3,3.9118537362990424,Epsilon Greedy
3,2.6302587279372203,Epsilon Greedy
3,5.3414886387594125,Epsilon Greedy
3,3.807337097912962,Epsilon Greedy
3,4.892486476886593,Epsilon Greedy
3,3.937223907984222,Epsilon Greedy
3,2.4829044595429477,Epsilon Greedy
3,3.0032133808796666,Epsilon Greedy
3,3.871709082923164,Epsilon Greedy
3,3.507611511990178,Epsilon Greedy
3,2.0058278873419497,Epsilon Greedy
3,5.040212178460998,Epsilon Greedy
3,2.96932603102152,Epsilon Greedy
3,5.052710852335589,Epsilon Greedy
3,2.31518085488764,Epsilon Greedy
3,4.821752587108884,Epsilon Greedy
3,3.0336844259884,Epsilon Greedy
3,2.949695047964205,Epsilon Greedy
3,3.5432234172500676,Epsilon Greedy
3,4.305735495324763,Epsilon Greedy
3,4.966077752136851,Epsilon Greedy
3,5.3979936146354195,Epsilon Greedy
3,4.843055533469059,Epsilon Greedy
3,4.247050663964293,Epsilon Greedy
3,5.045675885158086,Epsilon Greedy
3,5.16430638453312,Epsilon Greedy
3,2.6418328337319377,Epsilon Greedy
3,4.054093238263641,Epsilon Greedy
3,3.1659731932896227,Epsilon Greedy
3,2.239152933180346,Epsilon Greedy
3,5.378413923491754,Epsilon Greedy
3,4.2859188605578,Epsilon Greedy
3,5.584957875265335,Epsilon Greedy
3,3.7710948818559475,Epsilon Greedy
3,3.4285860542422775,Epsilon Greedy
3,4.917853134007091,Epsilon Greedy
3,3.7060283303112427,Epsilon Greedy
3,4.7069468878858975,Epsilon Greedy
3,4.625033202245723,Epsilon Greedy
3,3.0207029346710548,Epsilon Greedy
3,4.205837174439074,Epsilon Greedy
3,2.4794796576552844,Epsilon Greedy
3,1.455856799526718,Epsilon Greedy
3,4.409383350651187,Epsilon Greedy
3,5.975315282742312,Epsilon Greedy
3,2.1580814184698096,Epsilon Greedy
3,3.729264541506929,Epsilon Greedy
3,4.399523343823232,Epsilon Greedy
3,4.859266273900025,Epsilon Greedy
3,3.3557846339119743,Epsilon Greedy
3,3.036769912391181,Epsilon Greedy
3,4.590194907984788,Epsilon Greedy
3,4.869718798204579,Epsilon Greedy
3,3.157879586655035,Epsilon Greedy
3,2.178599583451141,Epsilon Greedy
3,4.545646036183504,Epsilon Greedy
3,4.758194501186688,Epsilon Greedy
3,4.749949237110953,Epsilon Greedy
3,5.995652038730522,Epsilon Greedy
3,3.506155199140381,Epsilon Greedy
3,6.143050017053386,Epsilon Greedy
3,4.1998432634722676,Epsilon Greedy
3,4.734370501549094,Epsilon Greedy
3,4.099052718113009,Epsilon Greedy
3,2.455403233199539,Epsilon Greedy
3,4.2885654809576135,Epsilon Greedy
3,5.682797953741945,Epsilon Greedy
3,2.5901466797271944,Epsilon Greedy
3,3.5046009750313836,Epsilon Greedy
3,4.321135356607681,Epsilon Greedy
3,4.069841777888047,Epsilon Greedy
3,5.229361892275256,Epsilon Greedy
3,5.6158919029038765,Epsilon Greedy
3,5.231043148362637,Epsilon Greedy
3,3.6139176873873233,Epsilon Greedy
3,4.930018068722243,Epsilon Greedy
3,2.7580125575343555,Epsilon Greedy
3,5.584403089110209,Epsilon Greedy
3,4.794186187626972,Epsilon Greedy
3,5.408066222192957,Epsilon Greedy
3,3.6454343342472555,Epsilon Greedy
3,3.893493105496261,Epsilon Greedy
3,2.7281773308815116,Epsilon Greedy
3,4.447031716825009,Epsilon Greedy
3,6.22076351575093,Epsilon Greedy
3,1.6520979181245674,Epsilon Greedy
3,5.048004154939158,Epsilon Greedy
3,5.548586542023524,Epsilon Greedy
3,4.735759747846602,Epsilon Greedy
3,3.5123537289207287,Epsilon Greedy
3,2.024828895568657,Epsilon Greedy
3,4.017119034236154,Epsilon Greedy
3,2.9498918253562136,Epsilon Greedy
3,4.548649540969706,Epsilon Greedy
3,4.28437181530659,Epsilon Greedy
3,3.893347212524688,Epsilon Greedy
3,4.17765610005395,Epsilon Greedy
3,1.885952664921235,Epsilon Greedy
3,5.440539441626128,Epsilon Greedy
3,4.712724882037411,Epsilon Greedy
3,5.135004617645432,Epsilon Greedy
3,4.971521475049884,Epsilon Greedy
3,4.750033333523928,Epsilon Greedy
3,6.2713502639081815,Epsilon Greedy
3,1.4529375513153462,Epsilon Greedy
3,3.841003740173318,Epsilon Greedy
3,6.459205234309234,Epsilon Greedy
3,3.3770331619010516,Epsilon Greedy
3,5.488077898592161,Epsilon Greedy
3,5.460149201579745,Epsilon Greedy
3,4.069973717029162,Epsilon Greedy
3,3.4541676969514747,Epsilon Greedy
3,3.586149601432045,Epsilon Greedy
3,2.602726450240163,Epsilon Greedy
3,3.442604916046675,Epsilon Greedy
3,3.7198989028344562,Epsilon Greedy
3,3.8678683877672015,Epsilon Greedy
3,4.3743040824993376,Epsilon Greedy
3,4.305173996706812,Epsilon Greedy
3,4.20614469030912,Epsilon Greedy
3,5.375865140760975,Epsilon Greedy
3,3.6402268251037433,Epsilon Greedy
3,4.440871871028207,Epsilon Greedy
3,4.1959974760057746,Epsilon Greedy
3,3.852630476082587,Epsilon Greedy
3,4.451173196199361,Epsilon Greedy
3,5.24086310148054,Epsilon Greedy
3,2.7026357927668885,Epsilon Greedy
3,3.6035367835293104,Epsilon Greedy
3,4.7054252772075325,Epsilon Greedy
3,4.519152766103151,Epsilon Greedy
3,4.217401296585169,Epsilon Greedy
3,2.4161350877354835,Epsilon Greedy
3,5.1988636820789464,Epsilon Greedy
3,2.8795814377921882,Epsilon Greedy
3,4.34812680165832,Epsilon Greedy
3,4.29852829544533,Epsilon Greedy
3,4.604207122162624,Epsilon Greedy
3,4.809777129463693,Epsilon Greedy
3,3.648610549130259,Epsilon Greedy
3,6.003145142686067,Epsilon Greedy
3,4.438006993183768,Epsilon Greedy
3,2.993366120888251,Epsilon Greedy
3,4.0980698741309025,Epsilon Greedy
3,5.159438050625097,Epsilon Greedy
3,3.295145627814691,Epsilon Greedy
3,2.5089574035928117,Epsilon Greedy
3,4.402709868357744,Epsilon Greedy
3,3.7807697266206093,Epsilon Greedy
3,5.672987696119661,Epsilon Greedy
3,3.8883941482025453,Epsilon Greedy
3,4.741288367243298,Epsilon Greedy
3,4.80933855000081,Epsilon Greedy
3,5.186290646379326,Epsilon Greedy
3,4.516039211500048,Epsilon Greedy
3,4.342637064472863,Epsilon Greedy
3,3.4372995361700975,Epsilon Greedy
3,2.264857165393525,Epsilon Greedy
3,4.051326957350798,Epsilon Greedy
3,2.8360110783403103,Epsilon Greedy
3,4.016848254562651,Epsilon Greedy
3,3.716204342082685,Epsilon Greedy
3,3.460121961612258,Epsilon Greedy
3,4.132027325885276,Epsilon Greedy
3,2.866877615136197,Epsilon Greedy
3,4.00886451136553,Epsilon Greedy
3,3.3701576543448004,Epsilon Greedy
3,2.6863313647811955,Epsilon Greedy
3,2.159871279639334,Epsilon Greedy
3,3.9897027273697208,Epsilon Greedy
3,1.8547709080255141,Epsilon Greedy
3,2.9219174542513633,Epsilon Greedy
3,4.429063380356403,Epsilon Greedy
3,4.140886365632463,Epsilon Greedy
3,3.7961923417034664,Epsilon Greedy
3,4.907342607785726,Epsilon Greedy
3,3.76018136887635,Epsilon Greedy
3,2.987129659029769,Epsilon Greedy
3,3.704941312335019,Epsilon Greedy
3,6.38541184784468,Epsilon Greedy
3,4.054033443448975,Epsilon Greedy
3,3.1445396385896354,Epsilon Greedy
3,2.137252582129891,Epsilon Greedy
3,5.011339450507761,Epsilon Greedy
3,5.254370464051641,Epsilon Greedy
3,5.3944568721138655,Epsilon Greedy
3,4.303618685549044,Epsilon Greedy
3,3.9365390193224603,Epsilon Greedy
3,5.22702968279563,Epsilon Greedy
3,3.8742596560633333,Epsilon Greedy
3,4.981131271083236,Epsilon Greedy
3,4.323269031256645,Epsilon Greedy
3,4.20500556451772,Epsilon Greedy
3,5.377216521911061,Epsilon Greedy
3,4.465675739868911,Epsilon Greedy
3,5.029994470788773,Epsilon Greedy
3,2.9847562992818384,Epsilon Greedy
3,4.201425747026706,Epsilon Greedy
3,2.2225276568295325,Epsilon Greedy
3,3.160429038599776,Epsilon Greedy
3,3.4995731411677364,Epsilon Greedy
3,5.744837353730161,Epsilon Greedy
3,4.878941532307662,Epsilon Greedy
3,5.573682675858455,Epsilon Greedy
3,5.671033617184735,Epsilon Greedy
3,4.265147781319397,Epsilon Greedy
3,2.4515914340742295,Epsilon Greedy
3,2.609645215177034,Epsilon Greedy
3,5.6877238437368485,Epsilon Greedy
3,3.833658339714138,Epsilon Greedy
3,4.295215890893536,Epsilon Greedy
3,5.198637539109369,Epsilon Greedy
3,3.9803937105763034,Epsilon Greedy
3,3.877179787866553,Epsilon Greedy
3,2.8509889923218648,Epsilon Greedy
3,3.3425455143269045,Epsilon Greedy
3,5.249531128169167,Epsilon Greedy
3,4.272239621899768,Epsilon Greedy
3,5.699593732435154,Epsilon Greedy
3,3.217211324797801,Epsilon Greedy
3,3.486605073034681,Epsilon Greedy
3,3.868940859741378,Epsilon Greedy
3,6.008700191126898,Epsilon Greedy
3,5.045807082282433,Epsilon Greedy
3,6.391589367304505,Epsilon Greedy
3,3.3160885192436766,Epsilon Greedy
3,4.865587246733117,Epsilon Greedy
3,4.23571302790724,Epsilon Greedy
3,2.9666864657276744,Epsilon Greedy
3,2.7221221571952547,Epsilon Greedy
3,4.612562158315898,Epsilon Greedy
3,4.218908585770245,Epsilon Greedy
3,3.2497132419283576,Epsilon Greedy
3,5.51469560022319,Epsilon Greedy
3,4.048632229894322,Epsilon Greedy
3,4.627135262711768,Epsilon Greedy
3,2.5905734648991903,Epsilon Greedy
3,4.27211545103208,Epsilon Greedy
3,3.257643286649338,Epsilon Greedy
3,5.8219765675765105,Epsilon Greedy
3,4.396612020565904,Epsilon Greedy
3,4.147523979687692,Epsilon Greedy
3,4.764785355383445,Epsilon Greedy
3,4.374628326476019,Epsilon Greedy
3,5.456853698565534,Epsilon Greedy
3,4.302861849507116,Epsilon Greedy
3,4.845957667880108,Epsilon Greedy
3,4.043382532912086,Epsilon Greedy
3,3.5599094305220533,Epsilon Greedy
3,2.5123035489697174,Epsilon Greedy
3,3.0734667730248875,Epsilon Greedy
3,2.9203089095365353,Epsilon Greedy
3,4.739891740221539,Epsilon Greedy
3,4.270889312175363,Epsilon Greedy
3,5.1296453732221305,Epsilon Greedy
3,3.513767038804958,Epsilon Greedy
3,3.255137191255807,Epsilon Greedy
3,3.047938021238764,Epsilon Greedy
3,3.8245211560922536,Epsilon Greedy
3,4.412835999901054,Epsilon Greedy
3,4.642897313860173,Epsilon Greedy
3,3.8577310542267274,Epsilon Greedy
3,3.842823243530849,Epsilon Greedy
3,3.387270538171945,Epsilon Greedy
3,5.619783298996489,Epsilon Greedy
3,4.477169627157858,Epsilon Greedy
3,3.9492257876757506,Epsilon Greedy
3,5.138616193893026,Epsilon Greedy
3,3.8769786393250256,Epsilon Greedy
3,3.451975247803775,Epsilon Greedy
3,3.9415693379561905,Epsilon Greedy
3,3.5365108222816395,Epsilon Greedy
3,2.9478022841837106,Epsilon Greedy
3,5.60840337004535,Epsilon Greedy
3,5.249046218316947,Epsilon Greedy
3,3.9332359632289537,Epsilon Greedy
3,5.1599927466117705,Epsilon Greedy
3,3.8915926753384054,Epsilon Greedy
3,4.3833484722883815,Epsilon Greedy
3,3.648208041952247,Epsilon Greedy
3,3.049342912213466,Epsilon Greedy
3,4.063480010735364,Epsilon Greedy
3,4.819659560009679,Epsilon Greedy
3,3.199128612229825,Epsilon Greedy
3,5.302349098232547,Epsilon Greedy
3,4.989917400847493,Epsilon Greedy
3,3.6467575719981604,Epsilon Greedy
3,3.115147954720282,Epsilon Greedy
3,4.839249516221198,Epsilon Greedy
3,3.3963475835926964,Epsilon Greedy
3,3.5220789204209324,Epsilon Greedy
3,4.4203197623845965,Epsilon Greedy
3,5.51125333292881,Epsilon Greedy
3,4.318252608071604,Epsilon Greedy
3,4.033688865148565,Epsilon Greedy
3,3.4950694143841488,Epsilon Greedy
3,4.859484543536553,Epsilon Greedy
3,4.144089653375245,Epsilon Greedy
3,4.723757115318612,Epsilon Greedy
3,4.570608461662764,Epsilon Greedy
3,1.8822722381342216,Epsilon Greedy
3,2.9834070141744284,Epsilon Greedy
3,3.2172929062111004,Epsilon Greedy
3,2.9458639161236095,Epsilon Greedy
3,3.903112961883939,Epsilon Greedy
3,3.799889859970832,Epsilon Greedy
3,3.067356258262267,Epsilon Greedy
3,1.671376987900962,Epsilon Greedy
3,5.651734375728023,Epsilon Greedy
3,5.104934524236852,Epsilon Greedy
3,4.469316657598119,Epsilon Greedy
3,3.810874972308497,Epsilon Greedy
3,4.341423494728196,Epsilon Greedy
3,5.051580375790255,Epsilon Greedy
3,3.374790319298913,Epsilon Greedy
3,4.185208173206699,Epsilon Greedy
3,3.6891974399431353,Epsilon Greedy
3,4.2082956302637315,Epsilon Greedy
3,3.4802672114979742,Epsilon Greedy
3,4.300006921683664,Epsilon Greedy
3,1.6564469621723732,Epsilon Greedy
3,6.312227718380482,Epsilon Greedy
3,5.287757203868415,Epsilon Greedy
3,5.020671028632596,Epsilon Greedy
3,2.9847454896921626,Epsilon Greedy
3,6.686676621523489,Epsilon Greedy
3,3.9612495991750056,Epsilon Greedy
3,4.939200664543462,Epsilon Greedy
3,3.9926814563217548,Epsilon Greedy
3,3.8607026765666,Epsilon Greedy
3,4.834100917420876,Epsilon Greedy
3,4.00784315004856,Epsilon Greedy
3,3.4427470779506457,Epsilon Greedy
3,1.9299367973937835,Epsilon Greedy
3,4.186697363323678,Epsilon Greedy
3,4.597200390234484,Epsilon Greedy
3,5.401836498982966,Epsilon Greedy
3,5.613071068031988,Epsilon Greedy
3,5.332614114530106,Epsilon Greedy
3,2.3003758515240733,Epsilon Greedy
3,3.721346166435823,Epsilon Greedy
3,3.798720990484233,Epsilon Greedy
3,4.88259028880479,Epsilon Greedy
3,3.7285673816002776,Epsilon Greedy
3,6.342140053055134,Epsilon Greedy
3,2.110047485859047,Epsilon Greedy
3,4.710723558900662,Epsilon Greedy
3,3.200169597649337,Epsilon Greedy
3,2.78090480328057,Epsilon Greedy
3,4.600513941411762,Epsilon Greedy
3,3.8797945199763055,Epsilon Greedy
3,3.3479971192241615,Epsilon Greedy
3,3.5054244817425726,Epsilon Greedy
3,3.260563571592995,Epsilon Greedy
3,3.2770596927190665,Epsilon Greedy
3,4.0771263673037,Epsilon Greedy
3,4.165755251559922,Epsilon Greedy
3,3.613953912832399,Epsilon Greedy
3,4.108734729448973,Epsilon Greedy
3,4.762331401856139,Epsilon Greedy
3,1.7304865899559054,Epsilon Greedy
3,3.1299497304398445,Epsilon Greedy
3,4.4090630816364245,Epsilon Greedy
3,4.889517557806067,Epsilon Greedy
3,2.5986683646158646,Epsilon Greedy
3,4.436795811051189,Epsilon Greedy
3,4.035898951430988,Epsilon Greedy
3,4.2692916417884135,Epsilon Greedy
3,2.646099617362803,Epsilon Greedy
3,3.23458997891156,Epsilon Greedy
3,3.0557539077886706,Epsilon Greedy
3,3.151197698354405,Epsilon Greedy
3,3.078974448017452,Epsilon Greedy
3,3.0195628508909116,Epsilon Greedy
3,4.2357461496459585,Epsilon Greedy
3,3.0795931570604824,Epsilon Greedy
3,4.760351133629383,Epsilon Greedy
3,4.589281174845813,Epsilon Greedy
3,4.802947320200863,Epsilon Greedy
3,4.28618794867096,Epsilon Greedy
3,2.9514683420240555,Epsilon Greedy
3,3.895686065086914,Epsilon Greedy
3,3.8698293513965383,Epsilon Greedy
3,3.958464975396515,Epsilon Greedy
3,4.105568453380541,Epsilon Greedy
3,3.533056584560387,Epsilon Greedy
3,5.004142376739898,Epsilon Greedy
3,5.0817606802405955,Epsilon Greedy
3,3.919903116926645,Epsilon Greedy
3,4.134587801604259,Epsilon Greedy
3,4.503286372828798,Epsilon Greedy
3,3.183871346764514,Epsilon Greedy
3,3.992203755409732,Epsilon Greedy
3,4.727832134376268,Epsilon Greedy
3,3.4170496297026123,Epsilon Greedy
3,1.1741916022156422,Epsilon Greedy
3,3.2440763298001816,Epsilon Greedy
3,2.7865127620653847,Epsilon Greedy
3,5.037835024771239,Epsilon Greedy
3,3.996252559449179,Epsilon Greedy
3,4.985284845079054,Epsilon Greedy
3,5.148117164763383,Epsilon Greedy
3,4.323520626988587,Epsilon Greedy
3,4.400670270695981,Epsilon Greedy
3,4.746987012809125,Epsilon Greedy
3,2.897796663888342,Epsilon Greedy
3,4.850384712122421,Epsilon Greedy
3,3.0843789801857833,Epsilon Greedy
3,4.917796059813815,Epsilon Greedy
3,5.030446132449386,Epsilon Greedy
